datetime,datetime_traffic,weekday,speed,travel_time,link_name,AQI_PM2.5,AQI_OZONE,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2021-07-24 13:00:00,2021-07-24T13:03:06,Saturday,7.45,747,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:03:06,Saturday,13.67,395,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:03:06,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:03,Saturday,14.29,347,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:03,Saturday,37.9,62,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:03,Saturday,39.14,181,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:03,Saturday,39.76,179,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:03,Saturday,36.03,152,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:03,Saturday,41.63,177,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:03,Saturday,12.42,1572,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:04,Saturday,31.06,77,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:04,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:04,Saturday,17.39,410,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:04,Saturday,19.88,478,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:04,Saturday,49.7,398,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,2.48,857,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,4.34,1346,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,19.88,504,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,19.88,338,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,33.55,202,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,33.55,301,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,3.72,1254,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,3.72,759,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,33.55,78,FDR S Catherine Slip - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:04:11,Saturday,19.88,129,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:03,Saturday,14.29,349,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:03,Saturday,36.66,64,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:03,Saturday,36.66,195,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:03,Saturday,39.14,180,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:03,Saturday,36.03,151,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:03,Saturday,42.87,172,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:03,Saturday,10.56,1829,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:04,Saturday,28.58,84,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:04,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:04,Saturday,16.77,416,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:04,Saturday,23.61,405,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:04,Saturday,49.08,402,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:05,Saturday,6.83,804,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:05,Saturday,13.04,421,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:05,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,21.12,124,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,2.48,848,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,4.34,1398,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,21.12,485,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,21.12,325,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,30.44,222,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,30.44,331,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,2.48,1761,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,2.48,1066,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:09:10,Saturday,30.44,86,FDR S Catherine Slip - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:13:06,Saturday,5.59,944,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:13:06,Saturday,13.67,397,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:13:06,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,14.29,344,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,37.28,64,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,31.68,76,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,38.52,185,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,39.76,178,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,36.66,149,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,16.15,437,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,23.61,400,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,49.08,402,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,24.85,296,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:03,Saturday,9.94,1900,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:04,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,2.48,760,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,6.21,993,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,20.5,500,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,20.5,336,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,21.74,314,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,21.74,468,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,2.48,1859,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,2.48,1125,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,21.74,121,FDR S Catherine Slip - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:14:10,Saturday,20.5,128,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:18:07,Saturday,0.0,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:18:07,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:02,Saturday,36.03,65,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:02,Saturday,41.01,174,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:02,Saturday,38.52,185,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:02,Saturday,36.66,150,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:03,Saturday,14.29,339,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:03,Saturday,27.96,85,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:03,Saturday,14.91,473,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:03,Saturday,22.99,419,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:03,Saturday,49.08,404,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:03,Saturday,28.58,259,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:03,Saturday,9.94,1978,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:04,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:06,Saturday,6.83,750,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,2.48,742,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,4.97,1195,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,20.5,492,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,20.5,330,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,22.36,306,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,22.36,456,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,3.1,1517,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:19:10,Saturday,3.1,918,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
