datetime,datetime_traffic,weekday,speed,travel_time,link_name,AQI_PM2.5,AQI_OZONE,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2021-07-24 13:00:00,2021-07-24T13:39:10,Saturday,19.26,133,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:43:07,Saturday,6.83,760,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:43:07,Saturday,0.0,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:43:07,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:02,Saturday,36.03,65,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:02,Saturday,39.76,179,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:02,Saturday,38.52,185,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:02,Saturday,34.79,157,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:03,Saturday,16.15,304,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:03,Saturday,21.12,114,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:03,Saturday,15.53,460,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:03,Saturday,16.15,579,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:03,Saturday,48.46,406,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:03,Saturday,18.64,389,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:03,Saturday,9.94,1977,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:04,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,2.48,903,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,6.83,904,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,32.93,309,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,32.93,207,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,34.79,196,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,34.79,293,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,3.72,1353,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,3.72,819,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,34.79,76,FDR S Catherine Slip - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:44:10,Saturday,32.93,79,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:48:07,Saturday,6.83,795,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:03,Saturday,36.03,65,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:03,Saturday,39.76,179,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:03,Saturday,39.14,181,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:03,Saturday,34.17,160,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:04,Saturday,15.53,321,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:04,Saturday,19.26,124,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:04,Saturday,16.77,417,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:04,Saturday,20.5,467,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:04,Saturday,49.08,402,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:04,Saturday,19.88,369,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:04,Saturday,9.94,1953,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:05,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:06,Saturday,6.21,862,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:06,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,2.48,894,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,5.59,1037,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,2.48,3671,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,2.48,2465,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,30.44,224,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,30.44,334,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,4.34,1221,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,4.34,739,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,30.44,86,FDR S Catherine Slip - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:49:11,Saturday,27.34,94,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:53:07,Saturday,6.21,852,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:53:07,Saturday,6.83,755,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:53:07,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:03,Saturday,39.14,182,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:03,Saturday,15.53,322,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:03,Saturday,36.66,64,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:03,Saturday,37.9,186,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:03,Saturday,32.93,167,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:03,Saturday,18.64,389,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:03,Saturday,11.18,1693,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:04,Saturday,18.64,126,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:04,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:04,Saturday,16.15,436,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:04,Saturday,22.36,432,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:04,Saturday,46.6,425,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,2.48,899,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,2.48,2537,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,2.48,4059,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,2.48,2726,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,28.58,238,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,28.58,354,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,2.48,1868,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,2.48,1130,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,28.58,92,FDR S Catherine Slip - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:54:10,Saturday,20.5,127,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,15.53,314,LINCOLN TUNNEL W NORTH TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,37.28,63,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,32.93,165,QMT E Manhattan Side - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,22.99,104,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,39.14,181,BBT W Toll Plaza - Manhattan Portal,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,37.9,188,BBT E Manhattan Portal - Toll Plaza,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,14.29,495,BQE N Atlantic Ave - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,21.12,446,BQE N Atlantic Ave - MAN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,45.36,436,Westside Hwy S GWB - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,21.74,338,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:03,Saturday,13.04,1519,Westside Hwy N 57th St - GWB,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:05,Saturday,5.59,898,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:05,Saturday,0.0,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:05,Saturday,0.0,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:05,Saturday,0.0,0,West St S Spring St - BBT Manhattan Portal outbound,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,2.48,857,12th Ave S 57th St - 45th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,2.48,2232,12th ave @ 45th - 11 ave ganservoort st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,0.0,0,11th ave s ganservoort - west st @ spring st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,9.94,998,FDR N Catherine Slip - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,9.94,670,FDR N 25th - 63rd St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,16.15,421,FDR S 63rd - 25th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,16.15,627,FDR S 25th St - Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,3.72,1302,11th ave n ganservoort - 12th ave @ 40th st,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,3.72,788,12th Ave N 40th - 57th St,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,16.15,162,FDR S Catherine Slip - BKN Bridge Manhattan Side,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
2021-07-24 13:00:00,2021-07-24T13:59:11,Saturday,9.94,255,BKN Bridge Manhattan Side - FDR N Catherine Slip,26.0,39.0,93.0,93.0,93.0,74.5,55.12,6.3,232.0,0.0,,,9.9,24.9,1014.5,Clear
